Sample,C,H,O,N,S,P,Calculated.m.z,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,delGcox0,delGd0,delGcat0,delGan0,delGdis0,lambda0,delGcox,delGd,delGcat,delGan,delGdis,lambda,Dataset,global_dataset,sampleName,coreMSname,type,date_utc_YYYYMMDD,Latitude,Longitude,depth_m,N_mgL,N_species,N_value2,N_species2,N_units2,N_value3,N_species3,N_units3,N_value4,N_species4,N_units4,P_pool,P_species,P_units,C_mgL,C_species,GHG,GHG_species,GHG_units,DO_mgL,BDOC_%_mean,BDOC_sd,chla_ugL,bacterial_activity,bact_act_units,Respiration_mgDO_hr_L_sediment,Extraction_Efficiency(%;assumed_or_measured),Instrument(t),TARGET_carbon_normalization(ugCL-1)
S19S_0022_Sed_Field_ICR.M_p2.corems,17.8930855939782,23.9120779773279,8.21491254718158,0.170410660183384,0.184622428880107,0,377.494800675558,0.0429071710783902,0.208679248595132,7.02225193540592,-1.19266061177567,-1.54769370083916,70.8297485099616,377.073276372635,0.288096454067752,-0.369464859998646,0.462273900538249,1.3499789066702,0.0116353466122804,0,70.8297485099616,1267.10367858953,-8326.81500457456,-27.5977578857446,471.574378285454,0.0577189955454089,-143.656850672812,-2571.71815696212,-9042.28035831827,-37.645058553736,465.273856510168,0.0510248401749926,S19S,S19S,S19S_0022_Sed_Field_ICR-M,S19S_0022_Sed_Field_ICR.M_p2.corems,sediment,20190805,32.96161,-87.40811,,,,,,,,,,,,,,,,4.65,NPOC,,,,,,,,,,-0.87,,,
S19S_0022_Sed_Field_ICR.U_p2.corems,17.5201597316511,24.3170728975474,7.56903478586122,0.145000655105419,0.257953040828403,0,365.085808062076,0.0310084412614595,0.183104749572333,6.4341236104301,-1.13491117543113,-1.53786487136495,73.7700410352965,364.678143682523,0.26990904660177,-0.472633018782325,0.434272214120621,1.40250274002683,0.0103157696400213,0,73.7700410352965,1290.96634726584,-8319.47305809877,-32.8392394826578,471.191790807217,0.0570116900229789,-145.077385302218,-2542.27915192734,-9023.98365750142,-42.6386830905716,465.268446225748,0.0505243170396524,S19S,S19S,S19S_0022_Sed_Field_ICR-U,S19S_0022_Sed_Field_ICR.U_p2.corems,sediment,20190805,32.96161,-87.40811,,,,,,,,,,,,,,,,5.05,NPOC,,,,,,,,,,-0.37,,,
S19S_0023_Sed_Field_ICR.D_p2.corems,17.2625678295521,28.227039530196,5.33656772441912,0.283836191764299,0.348465634978308,0,335.065146842339,0.033121067048184,0.111579219822681,4.2909661603363,-1.04560156408281,-1.67790339082541,86.4054737582361,334.691003069789,0.196541009743717,-0.915981535376699,0.318351783749506,1.64390366706743,0.0172509131509476,0,86.4054737582361,1497.08857085107,-8941.37657505243,-60.7859918092438,466.800373772558,0.0490333055148897,-150.059891206576,-2593.50308957045,-9633.66470067356,-69.0897143010364,465.320031631373,0.0443245722084508,S19S,S19S,S19S_0023_Sed_Field_ICR-D,S19S_0023_Sed_Field_ICR.D_p2.corems,sediment,20190806,39.75841,-102.44896,,,,,,,,,,,,,,,,25.55,NPOC,,,,,,,,,,-33.5,,,
S19S_0023_Sed_Field_ICR.M_p2.corems,16.4682268594176,26.0663241620221,6.07545794082395,0.297044940944967,0.180137592795996,0,329.977085036748,0.0343295750310946,0.116211681075208,4.58358724887903,-1.49187069194492,-1.96905322568589,81.7028968951165,329.608614509581,0.206791161337604,-0.750978838425136,0.377832440410577,1.58827932031449,0.0201042196848882,0,81.7028968951165,1353.95803037338,-8284.48372283945,-47.9595505595724,468.287457522033,0.055115146201836,-147.693536652992,-2437.19125635697,-8937.78178124386,-56.0636892874652,465.323973879216,0.0495910725028452,S19S,S19S,S19S_0023_Sed_Field_ICR-M,S19S_0023_Sed_Field_ICR.M_p2.corems,sediment,20190806,39.75841,-102.44896,,,,,,,,,,,,,,,,11.01,NPOC,,,,,,,,,,-22.89,,,
S19S_0023_Sed_Field_ICR.U_p2.corems,17.200200160618,26.8295230821441,4.81378654823047,0.174237921792822,0.434489983794111,0,325.762106395864,0.0515706809045048,0.149120598007127,4.87255758044238,0.0587710322119243,-0.549956873375009,86.1946974718497,325.398365435376,0.19715473238388,-0.908585876205253,0.287231455812614,1.56456852376851,0.0108691302277703,0,86.1946974718497,1487.76437288769,-8896.12758457432,-62.6230383257814,466.91356724119,0.0486843777006664,-150.418871640628,-2590.38471343637,-9593.73975758822,-71.6954515905809,465.214111842385,0.043809714460242,S19S,S19S,S19S_0023_Sed_Field_ICR-U,S19S_0023_Sed_Field_ICR.U_p2.corems,sediment,20190806,39.75841,-102.44896,,,,,,,,,,,,,,,,26.33,NPOC,,,,,,,,,,-79.59,,,
S19S_0024_Sed_Field_ICR.D_p15.corems,17.6473866220176,28.3983613572308,4.54875679798056,0.181687476129781,0.625653104639596,0,334.686527757207,0.0297143620057484,0.121141957239189,4.53904968146709,-0.00970711651347631,-0.817047697282853,88.5205676324988,334.312832475019,0.198801128396216,-0.99019535552627,0.261775568965511,1.6165991645154,0.0105757555108406,0,88.5205676324988,1563.01506833029,-9248.32422486209,-70.7052250287993,466.488402410231,0.0449129554786874,-151.809083825832,-2679.49888539111,-9971.14327876383,-80.2590838370032,465.168687068056,0.0404031316527202,S19S,S19S,S19S_0024_Sed_Field_ICR-D,S19S_0024_Sed_Field_ICR.D_p15.corems,sediment,20190818,34.44205,-96.6227,,,,,,,,,,,,,,,,45.55,NPOC,,,,,,,,,,-1918.37,,,
S19S_0024_Sed_Field_ICR.M_p2.corems,16.3030818637993,26.3398033493138,4.94215197606053,0.274451150407264,0.255711054585421,0,312.243689694124,0.0397962161109104,0.123359994294486,4.2704057643461,-0.67174621171442,-1.2019084167071,86.0539942648472,311.895035398416,0.181251785893844,-0.903648921573585,0.313269269111648,1.61922519610621,0.0196066599727298,0,86.0539942648472,1414.0164657359,-8444.85725407448,-61.8455670783292,467.181691805703,0.0523060138215895,-149.639766303361,-2446.21972197229,-9095.47929421517,-70.0981980161141,465.387367933186,0.0472192805098475,S19S,S19S,S19S_0024_Sed_Field_ICR-M,S19S_0024_Sed_Field_ICR.M_p2.corems,sediment,20190818,34.44205,-96.6227,,,,,,,,,,,,,,,,32.18,NPOC,,,,,,,,,,-1739.12,,,
S19S_0024_Sed_Field_ICR.U_p15.corems,17.7137532003771,26.1301639740104,6.20325927543713,0.388443803733035,0.404850108572453,0,355.496301511972,0.0832575415258147,0.182154389913492,5.84289311523846,-0.360366160198677,-1.15366007250417,79.4060013395608,355.0993906426,0.241376869510163,-0.670386011914417,0.353838943238673,1.49103820357573,0.0220298010975614,0,79.4060013395608,1402.97481113432,-8734.55526289668,-56.240281794462,467.011613474242,0.050766116187178,-147.204153934858,-2605.74556200209,-9442.94327843121,-66.9896869602798,465.133560483872,0.0450839111744979,S19S,S19S,S19S_0024_Sed_Field_ICR-U,S19S_0024_Sed_Field_ICR.U_p15.corems,sediment,20190818,34.44205,-96.6227,,,,,,,,,,,,,,,,51.83,NPOC,,,,,,,,,,-1841.16,,,
S19S_0025_Sed_Field_ICR.D_p2.corems,16.6808551530011,26.1916534584607,6.05746014329729,0.357473470204075,0.195529758147811,0,333.705365900545,0.0469961594557417,0.126559913334945,4.76376515887283,-1.29369498442446,-1.84669821277634,81.7720300674931,333.332730743549,0.210127687268802,-0.753404563771684,0.370128995715977,1.58334107495055,0.0220027161121575,0,81.7720300674931,1365.33328320728,-8371.26001588848,-48.0677476034737,468.371849657816,0.0542236923033314,-147.692362715474,-2464.46575650849,-9031.25401599877,-56.1247786174683,465.26390838499,0.0487937038295329,S19S,S19S,S19S_0025_Sed_Field_ICR-D,S19S_0025_Sed_Field_ICR.D_p2.corems,sediment,20190806,33.37853,-97.78275,,,,,,,,,,,,,,,,17.98,NPOC,,,,,,,,,,-47.08,,,
S19S_0025_Sed_Field_ICR.M_p1.corems,17.2772601894516,27.5301529947355,5.9823926526902,0.210392949350124,0.128982775643318,0,336.82327729408,0.0320520384011373,0.120880076227798,4.61738016675893,-1.36501248593128,-1.70438821092472,84.0016005379414,336.447166737941,0.2013410847452,-0.831635106594443,0.354667506213596,1.5997663063189,0.0141328271252614,0,84.0016005379414,1460.09115318945,-8822.45537707983,-55.6095654398165,467.547592493623,0.0507168725140133,-148.757549941506,-2574.49245994225,-9509.49567496879,-63.8797400134312,465.298875694669,0.0456758185649579,S19S,S19S,S19S_0025_Sed_Field_ICR-M,S19S_0025_Sed_Field_ICR.M_p1.corems,sediment,20190806,33.37853,-97.78275,,,,,,,,,,,,,,,,8.99,NPOC,,,,,,,,,,-61.3,,,
S19S_0025_Sed_Field_ICR.U_p2.corems,16.9698231629201,26.7102584193981,5.87142305948235,0.299534494234848,0.260664574117135,0,335.991169013222,0.0424775646669621,0.133094751839538,4.76446120033849,-1.10696185914385,-1.66716092749584,82.5447552462881,335.615993327731,0.209661289463331,-0.780517727939928,0.354317514525842,1.57994953667995,0.0198308759843639,0,82.5447552462881,1409.38350730468,-8583.71712581156,-54.0966231673972,467.578685327635,0.0525687491787489,-148.242185442633,-2520.38565265444,-9260.17377952909,-62.8607169263232,465.319884688,0.0471958071258739,S19S,S19S,S19S_0025_Sed_Field_ICR-U,S19S_0025_Sed_Field_ICR.U_p2.corems,sediment,20190806,33.37853,-97.78275,,,,,,,,,,,,,,,,11.06,NPOC,,,,,,,,,,-24.29,,,
S19S_0026_Sed_Field_ICR.M_p2.corems,17.2381070376419,25.4630580910487,6.73536447166925,0.18203669667495,0.193681358583203,0,347.985362433867,0.0389995532165183,0.159799771189498,5.59759634045495,-1.13776813121431,-1.51348618647247,78.3957534160877,347.596789715176,0.235701602395744,-0.634938716353949,0.395208282883452,1.48682381878307,0.0127977487128262,0,78.3957534160877,1354.6352600746,-8464.74962909397,-44.5431191518059,468.711006448397,0.0543694497340678,-146.691359397505,-2531.31694445271,-9153.94350641428,-53.7371807388258,465.283048519274,0.0486141301430607,S19S,S19S,S19S_0026_Sed_Field_ICR-M,S19S_0026_Sed_Field_ICR.M_p2.corems,sediment,20190805,40.03489,-105.54327,,,,,,,,,,,,,,,,11.73,NPOC,,,,,,,,,,-3.11,,,
S19S_0026_Sed_Field_ICR.U_p2.corems,16.9027121446434,25.3834193390125,6.25635971944485,0.223537041186696,0.1643941852661,0,335.863482481463,0.0368612352293653,0.158148482488855,5.32277099573058,-0.933588723714273,-1.32151995016707,80.0189607885498,335.488448506968,0.219404584012372,-0.691893361001745,0.376550746690037,1.51184824801112,0.0158535203470996,0,80.0189607885498,1357.56560389386,-8396.88113024169,-49.1924022843444,468.344033789892,0.0540932391453247,-147.146057288517,-2491.01705507792,-9069.84645914613,-58.1083710249379,465.369795996859,0.0484978571555441,S19S,S19S,S19S_0026_Sed_Field_ICR-U,S19S_0026_Sed_Field_ICR.U_p2.corems,sediment,20190805,40.03489,-105.54327,,,,,,,,,,,,,,,,9.26,NPOC,,,,,,,,,,-5.64,,,
S19S_0027_Sed_Field_ICR.D_p2.corems,16.9175560445686,26.7599259458653,6.20688055312225,0.320513467632984,0.16410510722746,0,337.986197707802,0.037375339078897,0.117182216527249,4.69784980545238,-1.50903074766986,-1.99364932253031,81.8289713149098,337.608793377839,0.210445930945434,-0.755402502277538,0.374477465730827,1.58673886323911,0.0214137543751606,0,81.8289713149098,1392.23643482209,-8514.94026288432,-49.6792256958644,468.1053565594,0.05362622028083,-147.628301602271,-2502.77529945361,-9184.61253191111,-57.8205518940088,465.40158355004,0.0482613258881356,S19S,S19S,S19S_0027_Sed_Field_ICR-D,S19S_0027_Sed_Field_ICR.D_p2.corems,sediment,20190813,39.89064,-105.91125,,,,,,,,,,,,,,,,10.47,NPOC,,,,,,,,,,-1.25,,,
S19S_0027_Sed_Field_ICR.M_p2.corems,16.8771910524154,26.3147991777284,6.47272425807739,0.304487827480651,0.230377390798327,0,343.199809207621,0.0270651407150876,0.11217548065195,4.87203537729154,-1.60068888078584,-2.13555409906482,79.9319040631508,342.816578398479,0.223007627746418,-0.688838739057921,0.39383829987781,1.56404211910568,0.0206005798810105,0,79.9319040631508,1359.5558937904,-8397.55981732779,-46.0104228779934,468.359431351437,0.0551034732933484,-147.049902570899,-2488.27798818951,-9068.90746813396,-54.6039521911894,465.341142264031,0.0494411177865429,S19S,S19S,S19S_0027_Sed_Field_ICR-M,S19S_0027_Sed_Field_ICR.M_p2.corems,sediment,20190813,39.89064,-105.91125,,,,,,,,,,,,,,,,15.12,NPOC,,,,,,,,,,-2.74,,,
S19S_0027_Sed_Field_ICR.U_p2.corems,17.0093874733431,27.5334076235963,5.64555761806855,0.342891510688633,0.249742597121874,0,333.940765944786,0.025102469349144,0.0966226067302324,4.41412941688925,-1.23142820117931,-1.82406230898981,84.3593941596657,333.567878351204,0.199345099146344,-0.844189268760202,0.343304599768631,1.62814959343667,0.0232267160476088,0,84.3593941596657,1445.01884548535,-8710.68139601836,-56.8788105708708,467.363208556977,0.051675124691203,-148.763212788229,-2537.09766225599,-9386.55014159523,-65.0070220982916,465.409746347127,0.0466767696644947,S19S,S19S,S19S_0027_Sed_Field_ICR-U,S19S_0027_Sed_Field_ICR.U_p2.corems,sediment,20190813,39.89064,-105.91125,,,,,,,,,,,,,,,,13.41,NPOC,,,,,,,,,,-6.06,,,
S19S_0028_Sed_Field_ICR.D_p2.corems,17.0979443810316,27.08284934552,5.12705035296326,0.2089234034793,0.227232548678708,0,323.660227300484,0.0447502506789158,0.133766018139752,4.66098141001126,-0.466068942951995,-0.902224895110002,86.2240319930527,323.298821771231,0.18853500050929,-0.909615157650969,0.306505063856057,1.59020467511587,0.0138802741306588,0,86.2240319930527,1479.81017613246,-8846.18429416091,-61.4511124949357,466.566100424165,0.0488330053583845,-149.851408735635,-2565.73798295997,-9530.04440637623,-69.7721500348523,465.248860138454,0.0441606504494833,S19S,S19S,S19S_0028_Sed_Field_ICR-D,S19S_0028_Sed_Field_ICR.D_p2.corems,sediment,20190806,33.750675,-111.507871,,,,,,,,,,,,,,,,11.39,NPOC,,,,,,,,,,-9.45,,,
S19S_0028_Sed_Field_ICR.M_p1.corems,17.6385360859753,28.1791582124692,4.39772960458844,0.107804623548926,0.302555781466314,0,320.579058179616,0.0476344029148669,0.141660333329782,4.60285929151513,0.205129686926692,-0.205230718088549,89.7780178424606,320.221091111476,0.175223542718972,-1.03431641552493,0.254956818299682,1.6001389408109,0.00696231041337852,0,89.7780178424606,1589.57617272113,-9334.09236822715,-70.6991295269872,465.690870822314,0.0443134834753716,-151.737574820528,-2679.19653740578,-10046.6007332783,-79.217277484868,465.204536360691,0.040184117105895,S19S,S19S,S19S_0028_Sed_Field_ICR-M,S19S_0028_Sed_Field_ICR.M_p1.corems,sediment,20190806,33.750675,-111.507871,,,,,,,,,,,,,,,,39.33,NPOC,,,,,,,,,,-33.33,,,
S19S_0028_Sed_Field_ICR.U_p1.corems,17.2586672179915,28.042573426088,4.85143358074066,0.205368181556473,0.246857977420049,0,322.725350125877,0.0334315034708031,0.118391067872385,4.34006459572574,-0.51136898501492,-0.963595143991442,88.2362939555938,322.364985978667,0.179141174401774,-0.980220840547148,0.289112829458167,1.62842238021873,0.013665204907602,0,88.2362939555938,1531.74937755016,-9055.06809028342,-66.350580532839,465.72006464194,0.0467079146944997,-150.729471785695,-2606.05888887941,-9746.27585363573,-74.5372386032947,465.211992361441,0.0423855693125051,S19S,S19S,S19S_0028_Sed_Field_ICR-U,S19S_0028_Sed_Field_ICR.U_p1.corems,sediment,20190806,33.750675,-111.507871,,,,,,,,,,,,,,,,Above_Range_Greater_Than_22,NPOC,,,,,,,,,,-16.54,,,
S19S_0029_Sed_Field_ICR.D_p2.corems,16.3848773582238,25.2095919428653,5.72681290309597,0.187385373098399,0.338845290218859,0,326.075549989116,0.0317337512314122,0.137941148768398,4.87377407334046,-0.853038829755506,-1.37926949307277,81.7426765094845,325.711441962661,0.212129238807519,-0.752374614367874,0.355818153870983,1.54626051894032,0.0132251949954208,0,81.7426765094844,1344.7175086537,-8234.6595443969,-50.3144720063898,469.061561593056,0.0550116534116918,-148.408898084452,-2434.59508937334,-8895.34977356516,-59.3425405286585,465.443452401731,0.0492185147688977,S19S,S19S,S19S_0029_Sed_Field_ICR-D,S19S_0029_Sed_Field_ICR.D_p2.corems,sediment,20190805,40.78319,-111.80126,,,,,,,,,,,,,,,,14.91,NPOC,,,,,,,,,,-79.25,,,
S19S_0029_Sed_Field_ICR.M_p2.corems,16.5495575166877,26.3296260859057,5.10543548698969,0.170891287782116,0.377304791723905,0,320.240293641984,0.0291987936492782,0.128695961682067,4.47019011762597,-0.635245369363723,-1.18344144886975,85.3213664427836,319.882711440362,0.194804001746561,-0.877942682202917,0.317481592989314,1.59327928421695,0.0116937801019755,0,85.3213664427836,1421.20526071253,-8525.61938433282,-60.4981955247918,467.803190966116,0.0515682357217758,-149.962619523967,-2486.50726769349,-9195.08482575567,-69.4785197573897,465.407004450137,0.0463090681088462,S19S,S19S,S19S_0029_Sed_Field_ICR-M,S19S_0029_Sed_Field_ICR.M_p2.corems,sediment,20190805,40.78319,-111.80126,,,,,,,,,,,,,,,,31.55,NPOC,,,,,,,,,,-110.45,,,
S19S_0029_Sed_Field_ICR.U_p2.corems,17.0031093936164,26.6770088796723,5.96889679016189,0.221797316428503,0.169859081747532,0,333.924378944214,0.0295623729980821,0.12316934572679,4.77550361199453,-1.19339317816735,-1.58504957634339,82.6387696269257,333.551505644736,0.205817646844019,-0.783816478137743,0.359453431761674,1.5704580891402,0.0157601864065929,0,82.6387696269258,1416.70949425226,-8615.63496609561,-51.4216562750057,468.196534931536,0.0528971851336768,-148.225859633842,-2526.64350722474,-9292.89940326729,-59.7071935900677,465.418849594594,0.0475880023080389,S19S,S19S,S19S_0029_Sed_Field_ICR-U,S19S_0029_Sed_Field_ICR.U_p2.corems,sediment,20190805,40.78319,-111.80126,,,,,,,,,,,,,,,,10.93,NPOC,,,,,,,,,,-10.71,,,
S19S_0030_Sed_Field_ICR.M_p15.corems,17.5513654695912,28.4121822649162,5.53282704136952,0.397282139292893,0.380980245566547,0,344.484612465995,0.0399839094160709,0.114503809904092,4.54391540677957,-0.988911634589952,-1.76717401944939,85.249902136479,344.099960601841,0.207157768312228,-0.875435162683471,0.318921577234561,1.63063230044971,0.0247967475128935,0,85.2499021364789,1497.03989410157,-9007.99713316998,-61.7450063405975,466.02139062486,0.0474316105175836,-149.363871915402,-2623.52969036028,-9708.59031650396,-70.3940853350929,465.171365250502,0.0428632305929122,S19S,S19S,S19S_0030_Sed_Field_ICR-M,S19S_0030_Sed_Field_ICR.M_p15.corems,sediment,20190813,45.792348,-121.929131,,,,,,,,,,,,,,,,12.24,NPOC,,,,,,,,,,,,,
S19S_0030_Sed_Field_ICR.U_p2.corems,17.2692881754483,27.4039469775202,6.80170392884204,0.267968462056586,0.119190467144572,0,350.19838723256,0.0270689477165538,0.104129328358536,4.70129891771652,-2.10040501112552,-2.48756394032668,80.8725541668706,349.807340756089,0.220980605701977,-0.72184400585511,0.402335632668046,1.59224370166176,0.0175228261886496,0,80.8725541668706,1404.94828176178,-8638.30185836938,-46.2281871611933,468.455120310009,0.0534958853079082,-147.29989602188,-2548.72087245773,-9322.33204028398,-54.4081120327948,465.392083442912,0.0480845241290283,S19S,S19S,S19S_0030_Sed_Field_ICR-U,S19S_0030_Sed_Field_ICR.U_p2.corems,sediment,20190813,45.792348,-121.929131,,,,,,,,,,,,,,,,6.84,NPOC,,,,,,,,,,-9.01,,,
S19S_0031_Sed_Field_ICR.D_p2.corems,16.9110602242592,27.2884829268659,5.83337300226973,0.186280150232975,0.179080857246335,0,331.065846102938,0.0281899276610372,0.110144203539564,4.35995883594277,-1.47341416632698,-1.83877517380629,84.7611346237008,330.696167406632,0.197515782805294,-0.85828542539301,0.352436261793151,1.62448887115032,0.0132754832100168,0,84.7611346237008,1438.82187210117,-8667.45616505706,-58.986092518647,467.68875158956,0.0509655776166997,-149.199070179665,-2526.71041339516,-9342.83037680359,-67.4570664418651,465.188965266019,0.0458701922856416,S19S,S19S,S19S_0031_Sed_Field_ICR-D,S19S_0031_Sed_Field_ICR.D_p2.corems,sediment,20190819,44.2602628,-122.1650676,,,,,,,,,,,,,,,,6.34,NPOC,,,,,,,,,,-1.84,,,
S19S_0031_Sed_Field_ICR.M_p2.corems,17.3574836055193,27.6830984532753,6.59119231405556,0.223060594023281,0.133970867803301,0,348.014664755923,0.0177624736080082,0.0999744749167354,4.6274646758933,-1.96372763816224,-2.32075909998882,82.1640688749836,347.626055685879,0.215839144548012,-0.767160311402929,0.386459221516411,1.60261345650791,0.0158194843959617,0,82.1640688749836,1433.21858517622,-8752.16173725965,-50.800008357082,468.430748369384,0.0522690205778079,-147.925278652902,-2572.63040541641,-9442.10044130946,-59.0626275732108,465.266055090356,0.0469924466757813,S19S,S19S,S19S_0031_Sed_Field_ICR-M,S19S_0031_Sed_Field_ICR.M_p2.corems,sediment,20190819,44.2602628,-122.1650676,,,,,,,,,,,,,,,,4.63,NPOC,,,,,,,,,,-1.15,,,
S19S_0031_Sed_Field_ICR.U_p2.corems,17.054582385429,27.3489971987787,5.69182431932901,0.179600075856688,0.269538979923691,0,333.383632697565,0.0201906152483893,0.108123193893949,4.46988382396805,-1.22194049536097,-1.67107955114136,84.7130481060892,333.011370548683,0.201452804060142,-0.856598179161028,0.340110986457294,1.60922610956403,0.0136286374787448,0,84.7130481060892,1452.68422346341,-8746.47507103372,-57.9107402509114,467.620025370405,0.050700313404072,-149.365715162903,-2552.70140622856,-9431.46458903451,-66.4507475492363,465.249835357131,0.045659307206541,S19S,S19S,S19S_0031_Sed_Field_ICR-U,S19S_0031_Sed_Field_ICR.U_p2.corems,sediment,20190819,44.2602628,-122.1650676,,,,,,,,,,,,,,,,6.42,NPOC,,,,,,,,,,-1.29,,,
S19S_0032_Sed_Field_ICR.D_p2.corems,16.7410611929132,26.8228608284078,5.1670353741988,0.238530336248702,0.261613949855472,0,321.268995784261,0.0317220382658892,0.124316757768506,4.44889594683371,-0.7181394273651,-1.21828371346928,85.5615060375881,320.910261517392,0.188970716012786,-0.88636863289783,0.318192827577829,1.60462709125369,0.0169400863472899,0,85.5615060375881,1444.11016832194,-8645.62948330805,-61.3926109024039,466.806538295679,0.0506451013252081,-149.565056938504,-2510.45575262932,-9315.42149889201,-69.8727478094672,465.305323968543,0.0457248928250628,S19S,S19S,S19S_0032_Sed_Field_ICR-D,S19S_0032_Sed_Field_ICR.D_p2.corems,sediment,20190826,39.95545,-119.02313,,,,,,,,,,,,,,,,34.48,NPOC,,,,,,,,,,-15.13,,,
S19S_0032_Sed_Field_ICR.M_p2.corems,16.8930409972748,26.4948447923098,5.86336944281853,0.247251322228842,0.272717330361258,0,334.377093322593,0.0228562281944568,0.124318204556631,4.76924426223436,-1.09412518058416,-1.61409383317426,82.4122925670181,334.003721412779,0.209999514689133,-0.77586991463221,0.355051612232052,1.57168537683704,0.01775087732772,0,82.4122925670181,1402.85651459468,-8544.38288406513,-53.6866849661632,467.740830067496,0.052833667301914,-148.295136472075,-2511.48497655787,-9220.34226276342,-62.4309482109061,465.352979328978,0.0474953619650246,S19S,S19S,S19S_0032_Sed_Field_ICR-M,S19S_0032_Sed_Field_ICR.M_p2.corems,sediment,20190826,39.95545,-119.02313,,,,,,,,,,,,,,,,14.81,NPOC,,,,,,,,,,-3.73,,,
S19S_0032_Sed_Field_ICR.U_p2.corems,16.8458502559812,25.9428075908074,6.0965075982201,0.358757927681926,0.199395373017417,0,336.20065281618,0.0411045857967313,0.145952571627318,5.05382542441841,-1.04268217380168,-1.60083547450103,80.6886118479517,335.825246443278,0.215148714929573,-0.715389889401811,0.367945111511856,1.54999720169377,0.0250258253627022,0,80.6886118479517,1365.63451459633,-8410.40935333212,-49.1923312660514,468.406976115623,0.0542367455721809,-147.135549301842,-2483.70320478059,-9077.09866909936,-57.6319871631934,465.477148590438,0.0487330365558834,S19S,S19S,S19S_0032_Sed_Field_ICR-U,S19S_0032_Sed_Field_ICR.U_p2.corems,sediment,20190826,39.95545,-119.02313,,,,,,,,,,,,,,,,22.13,NPOC,,,,,,,,,,-46.77,,,
S19S_0033_Sed_Field_ICR.D_p15.corems,17.6305170113,28.590733933394,4.07451811564471,0.130192838482915,0.803622729547928,0,332.061537385762,0.0191184121103719,0.108450845161526,4.40024646384443,0.325728348199725,-0.608087219831118,90.1427500268419,331.690769853238,0.197085150365865,-1.04711403602953,0.232994449616147,1.6266882901636,0.00739600047229541,0,90.1427500268419,1588.77057701685,-9329.57462704512,-73.1251444387407,465.810125848253,0.0433544213396682,-152.993036047632,-2697.07375184124,-10060.8876543645,-82.8714059255625,465.129927145479,0.0390788342114889,S19S,S19S,S19S_0033_Sed_Field_ICR-D,S19S_0033_Sed_Field_ICR.D_p15.corems,sediment,20190812,37.0576,-119.2554,,,,,,,,,,,,,,,,12.85,NPOC,,,,,,,,,,-2.08,,,
S19S_0033_Sed_Field_ICR.M_p15.corems,18.4571956133417,29.1970297201418,6.62778380618988,0.259365986153344,0.311374436936846,0,369.50261110181,0.0233077090734641,0.106132139450794,4.98836374634744,-1.63942005984244,-2.21016048293263,82.4320308020914,369.090008774897,0.233014992509664,-0.776562484283906,0.368462488898771,1.5896733916505,0.015174831523872,0,82.4320308020913,1527.37643083421,-9317.75790543215,-50.3278151520087,468.05623873871,0.0485425675113066,-148.370070070463,-2742.83448322532,-10057.2717452401,-58.8134823425885,465.331244256625,0.043659759630642,S19S,S19S,S19S_0033_Sed_Field_ICR-M,S19S_0033_Sed_Field_ICR.M_p15.corems,sediment,20190812,37.0576,-119.2554,,,,,,,,,,,,,,,,5.22,NPOC,,,,,,,,,,-1.77,,,
S19S_0033_Sed_Field_ICR.U_p15.corems,17.6691962702522,28.6502571205684,6.08605606450028,0.39917600814262,0.232748340076031,0,350.274609816039,0.0287906531883727,0.0999997785172775,4.54365571403924,-1.54240035046103,-2.17432469867968,83.7811469083954,349.883479143842,0.210441248187015,-0.823899891522642,0.355948162260007,1.63354951952613,0.0248693785372504,0,83.7811469083954,1487.68346327536,-9004.31062301204,-53.2658808188537,466.893573909362,0.0494688237280597,-148.374779025367,-2627.34960695151,-9703.61349802647,-61.0772969703894,465.342617457808,0.044791124693895,S19S,S19S,S19S_0033_Sed_Field_ICR-U,S19S_0033_Sed_Field_ICR.U_p15.corems,sediment,20190812,37.0576,-119.2554,,,,,,,,,,,,,,,,8.31,NPOC,,,,,,,,,,-3.94,,,
S19S_0034_Sed_Field_ICR.D_p2.corems,16.6784766023585,24.7088329433138,6.58618176248005,0.222239067826362,0.163519475434294,0,337.722124434032,0.0676743372573755,0.174196993978141,5.43517966461479,-1.15100209786525,-1.53676064112591,77.8050264541602,337.345008891769,0.228421642994018,-0.614211454531937,0.404731829503925,1.48926540786757,0.0152966299412468,0,77.8050264541602,1306.17946714639,-8175.13918227654,-41.337993847712,469.332594635021,0.0576214158339256,-146.286692844564,-2444.54258161829,-8839.16235045457,-50.2400661037168,465.385207806384,0.0514895254060561,S19S,S19S,S19S_0034_Sed_Field_ICR-D,S19S_0034_Sed_Field_ICR.D_p2.corems,sediment,20190805,35.8677,-106.5233,,,,,,,,,,,,,,,,16.35,NPOC,,,,,,,,,,-115.73,,,
